,Masked Sentence,Prediction
1916,"Which is wider, and thus has more [MASK], Doorway from the Isaac Gillet House, Painesville, Ohio or Wheelchair accessible seats
","accessible, convenient, spacious, access, comfortable"
1917,"Which is wider, and thus has more [MASK], Eames Storage Unit or Arca Mala de Viagem
","facilities, flexibility, capacity, branches, amenities"
1918,"Which is wider, and thus has more [MASK], Eames Storage Unit or Arredo camera da letto
","detail, flexibility, lenses, screens, cameras"
1919,"Which is wider, and thus has more [MASK], Eames Storage Unit or Augsburg Art Cabinet
","flexibility, efficient, flexible, convenient, detail"
1920,"Which is wider, and thus has more [MASK], Eames Storage Unit or Baú de viagem
","flexibility, dimensions, spaces, capacity, depth"
1921,"Which is wider, and thus has more [MASK], Eames Storage Unit or Bahut-étagère la berce des près
","facilities, branches, subdivisions, shops, curves"
1922,"Which is wider, and thus has more [MASK], Eames Storage Unit or bonsai display table
","screens, flexibility, convenient, efficient, flexible"
1923,"Which is wider, and thus has more [MASK], Eames Storage Unit or Box with Military Scenes from Antiquity
","flexibility, detail, efficient, dimensions, compact"
1924,"Which is wider, and thus has more [MASK], Eames Storage Unit or Cabide de Pé
","flexibility, dimensions, detail, spaces, curves"
1925,"Which is wider, and thus has more [MASK], Eames Storage Unit or Cabinet on stand
","flexibility, spacious, convenient, efficient, seats"
1926,"Which is wider, and thus has more [MASK], Eames Storage Unit or Cadeira furada feminina
","branches, depth, flowers, spines, flexibility"
1927,"Which is wider, and thus has more [MASK], Eames Storage Unit or Cadeira furada masculina
","depth, branches, flexibility, curves, dimensions"
1928,"Which is wider, and thus has more [MASK], Eames Storage Unit or Candle Bracket Pair
","flexibility, depth, storage, efficient, capacity"
1929,"Which is wider, and thus has more [MASK], Eames Storage Unit or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","detail, dimensions, spacious, elaborate, decorative"
1930,"Which is wider, and thus has more [MASK], Eames Storage Unit or Cassone from the Colonna family
","common, detail, recent, distinct, variety"
1931,"Which is wider, and thus has more [MASK], Eames Storage Unit or Cassone with Mannerist Design Elements
","flexibility, flexible, efficient, robust, detail"
1932,"Which is wider, and thus has more [MASK], Eames Storage Unit or Chair or Bed Leg with the God Bes
","flexibility, dimensions, spaces, depth, space"
1933,"Which is wider, and thus has more [MASK], Eames Storage Unit or Chest of Drawers
","flexibility, efficient, depth, convenient, dense"
1934,"Which is wider, and thus has more [MASK], Eames Storage Unit or Classic Chinese furniture
","expensive, spacious, flexible, efficient, compact"
1935,"Which is wider, and thus has more [MASK], Eames Storage Unit or Commode à vantaux
","flexibility, dimensions, detail, efficient, depth"
1936,"Which is wider, and thus has more [MASK], Eames Storage Unit or Confidant from the Batlló House
","flexibility, efficient, depth, detail, accessible"
1937,"Which is wider, and thus has more [MASK], Eames Storage Unit or Console Table Depicting Chronos, or Father Time
","flexibility, dimensions, detail, complexity, layers"
1938,"Which is wider, and thus has more [MASK], Eames Storage Unit or Console Table Top
","flexibility, efficient, convenient, flexible, compact"
1939,"Which is wider, and thus has more [MASK], Eames Storage Unit or Daffodil Table Lamp
","flexibility, efficient, convenient, flexible, compact"
1940,"Which is wider, and thus has more [MASK], Eames Storage Unit or Desk and Bookcase
","flexibility, detail, flexible, efficient, convenient"
1941,"Which is wider, and thus has more [MASK], Eames Storage Unit or Door and Frame
","flexibility, dimensions, curves, spaces, depth"
1942,"Which is wider, and thus has more [MASK], Eames Storage Unit or Door to Gothic Marriage Chest
","flexibility, depth, efficient, flexible, detail"
1943,"Which is wider, and thus has more [MASK], Eames Storage Unit or Doorway from the Isaac Gillet House, Painesville, Ohio
","accessible, access, entrances, convenient, spacious"
1944,"Which is wider, and thus has more [MASK], Eames Storage Unit or entrance desk S.M.A.K. Gent
","spacious, seats, accessible, convenient, classrooms"
1945,"Which is wider, and thus has more [MASK], Eames Storage Unit or Fire Screen and Textile Panels
","flexible, efficient, flexibility, robust, convenient"
1946,"Which is wider, and thus has more [MASK], Eames Storage Unit or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","detail, dimensions, details, rooms, significance"
1947,"Which is wider, and thus has more [MASK], Eames Storage Unit or Gothic Marriage Chest
","flexibility, depth, detail, narrow, pronounced"
1948,"Which is wider, and thus has more [MASK], Eames Storage Unit or Gothic Marriage Chest
","flexibility, depth, detail, narrow, pronounced"
1949,"Which is wider, and thus has more [MASK], Eames Storage Unit or High chest of drawers
","spacious, drawers, narrow, storage, convenient"
1950,"Which is wider, and thus has more [MASK], Eames Storage Unit or Leito de casal
","seats, flexibility, facilities, capacity, bays"
1951,"Which is wider, and thus has more [MASK], Eames Storage Unit or Liège-Aachen Baroque furniture
","expensive, ornate, spacious, modern, elaborate"
1952,"Which is wider, and thus has more [MASK], Eames Storage Unit or Louis XVI Style Candle Bracket
","flexibility, efficient, depth, detail, convenient"
1953,"Which is wider, and thus has more [MASK], Eames Storage Unit or Madame Guimard's furniture
","spacious, ornate, detail, expensive, elaborate"
1954,"Which is wider, and thus has more [MASK], Eames Storage Unit or Marital stool with male and female caryatids
","flexible, slender, robust, rounded, anterior"
1955,"Which is wider, and thus has more [MASK], Eames Storage Unit or Mesa de Cavalete
","flexibility, facilities, seats, capacity, spaces"
1956,"Which is wider, and thus has more [MASK], Eames Storage Unit or Mesa de Centro
","flexibility, detail, dimensions, efficient, depth"
1957,"Which is wider, and thus has more [MASK], Eames Storage Unit or Mesa de Jogo
","flexibility, detail, efficient, dimensions, options"
1958,"Which is wider, and thus has more [MASK], Eames Storage Unit or Meuble mural décoré d'ombellifères
","rooms, elaborate, spacious, ornate, detail"
1959,"Which is wider, and thus has more [MASK], Eames Storage Unit or Miniature chair from Skyros
","flexible, seats, spacious, seating, efficient"
1960,"Which is wider, and thus has more [MASK], Eames Storage Unit or Mirror with Ornamented Frame
","flexible, flexibility, detail, common, rounded"
1961,"Which is wider, and thus has more [MASK], Eames Storage Unit or Mobilio sala tavola matematica
","branches, flexibility, depth, dimensions, curves"
1962,"Which is wider, and thus has more [MASK], Eames Storage Unit or Oak chest with biblical subjects
","elaborate, ornate, detail, detailed, decoration"
1963,"Which is wider, and thus has more [MASK], Eames Storage Unit or Oratório de pousar
","facilities, inhabitants, seats, branches, capacity"
1964,"Which is wider, and thus has more [MASK], Eames Storage Unit or Oratório de pousar com grupo escultórico religioso
","facilities, branches, seats, inhabitants, subdivisions"
1965,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Andirons
","than, branches, depth, narrow, dimensions"
1966,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Armchairs
","seats, flexibility, seating, spacious, space"
1967,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Bookcases
","flexibility, detail, flexible, depth, than"
1968,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Candle Stands
","flexibility, depth, than, narrow, dimensions"
1969,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Corner Cabinets
","flexibility, efficient, depth, detail, convenient"
1970,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Doors
","flexibility, depth, dimensions, efficient, detail"
1971,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Louis XVI Style Candle Brackets
","flexibility, efficient, depth, convenient, diameter"
1972,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Panels from a Choir Stall
","than, narrow, convenient, spacious, depth"
1973,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pair of Stools
","flexibility, efficient, than, detail, edges"
1974,"Which is wider, and thus has more [MASK], Eames Storage Unit or Panel from a Choir Stall
","flexibility, convenient, depth, spacious, than"
1975,"Which is wider, and thus has more [MASK], Eames Storage Unit or Pansy Border Table Lamp
","efficient, flexibility, flexible, convenient, compact"
1976,"Which is wider, and thus has more [MASK], Eames Storage Unit or Peony Floor Lamp with a Bamboo Base
","efficient, flexibility, compact, spacious, detail"
1977,"Which is wider, and thus has more [MASK], Eames Storage Unit or Provençal bread trough
","flexible, flexibility, convenient, efficient, pronounced"
1978,"Which is wider, and thus has more [MASK], Eames Storage Unit or Scenes of Fables
","detail, flexibility, flexible, convenient, efficient"
1979,"Which is wider, and thus has more [MASK], Eames Storage Unit or Set of chests of the Paulista Museum
","ornate, elaborate, spacious, than, detail"
1980,"Which is wider, and thus has more [MASK], Eames Storage Unit or Side Table with Everted Ends
","flexibility, efficient, flexible, spacious, convenient"
1981,"Which is wider, and thus has more [MASK], Eames Storage Unit or Sideboard and Cellarette
","seats, flexibility, spacious, seating, options"
1982,"Which is wider, and thus has more [MASK], Eames Storage Unit or Small desk with folding top
","spacious, comfortable, flexible, compact, convenient"
1983,"Which is wider, and thus has more [MASK], Eames Storage Unit or Table of Don Rodrigo Calderón
","flexibility, detail, depth, dimensions, than"
1984,"Which is wider, and thus has more [MASK], Eames Storage Unit or Throne with tapestry seat
","spacious, seats, seating, detail, room"
1985,"Which is wider, and thus has more [MASK], Eames Storage Unit or Transitional Side Chair
","flexibility, flexible, efficient, convenient, compact"
1986,"Which is wider, and thus has more [MASK], Eames Storage Unit or Upper Paneling from a Sacristy Armoire
","flexibility, spacious, fitting, decorative, ornate"
1987,"Which is wider, and thus has more [MASK], Eames Storage Unit or Wheelchair accessible seats
","comfortable, spacious, seats, seating, accessible"
1988,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Arca Mala de Viagem
","spacious, accessible, modern, comfortable, efficient"
1989,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Arredo camera da letto
","spacious, comfortable, modern, accessible, efficient"
1990,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Augsburg Art Cabinet
","spacious, comfortable, convenient, accessible, efficient"
1991,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Baú de viagem
","spacious, accessible, modern, convenient, efficient"
1992,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Bahut-étagère la berce des près
","spacious, modern, ornate, accessible, comfortable"
1993,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or bonsai display table
","spacious, ornate, convenient, accessible, comfortable"
1994,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Box with Military Scenes from Antiquity
","spacious, ornate, comfortable, modern, accessible"
1995,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Cabide de Pé
","spacious, accessible, comfortable, modern, ornate"
1996,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Cabinet on stand
","spacious, comfortable, convenient, accessible, efficient"
1997,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Cadeira furada feminina
","spacious, ornate, accessible, efficient, modern"
1998,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Cadeira furada masculina
","spacious, accessible, efficient, ornate, comfortable"
1999,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Candle Bracket Pair
","spacious, efficient, convenient, comfortable, accessible"
2000,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","spacious, ornate, comfortable, decorative, convenient"
2001,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Cassone from the Colonna family
","ornate, spacious, elaborate, elegant, expensive"
2002,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Cassone with Mannerist Design Elements
","spacious, ornate, comfortable, efficient, modern"
2003,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Chair or Bed Leg with the God Bes
","spacious, comfortable, ornate, convenient, accessible"
2004,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Chest of Drawers
","spacious, convenient, efficient, comfortable, ornate"
2005,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Classic Chinese furniture
","spacious, ornate, comfortable, expensive, modern"
2006,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Commode à vantaux
","spacious, comfortable, ornate, efficient, modern"
2007,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Confidant from the Batlló House
","spacious, accessible, efficient, comfortable, convenient"
2008,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Console Table Depicting Chronos, or Father Time
","spacious, ornate, convenient, efficient, flexible"
2009,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Console Table Top
","spacious, convenient, comfortable, efficient, accessible"
2010,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Daffodil Table Lamp
","spacious, convenient, efficient, comfortable, ornate"
2011,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Desk and Bookcase
","spacious, ornate, comfortable, convenient, accessible"
2012,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Door and Frame
","spacious, ornate, comfortable, convenient, modern"
2013,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Door to Gothic Marriage Chest
","spacious, convenient, ornate, efficient, comfortable"
2014,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Doorway from the Isaac Gillet House, Painesville, Ohio
","spacious, ornate, accessible, convenient, modern"
2015,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Eames Storage Unit
","spacious, efficient, convenient, accessible, comfortable"
2016,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Fire Screen and Textile Panels
","spacious, efficient, comfortable, flexible, accessible"
2017,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","spacious, ornate, accessible, elaborate, elegant"
2018,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Gothic Marriage Chest
","spacious, ornate, convenient, efficient, comfortable"
2019,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Gothic Marriage Chest
","spacious, ornate, convenient, efficient, comfortable"
2020,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or High chest of drawers
","spacious, ornate, comfortable, convenient, efficient"
2021,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Leito de casal
","spacious, accessible, efficient, modern, ornate"
2022,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Liège-Aachen Baroque furniture
","spacious, ornate, modern, comfortable, expensive"
2023,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Louis XVI Style Candle Bracket
","spacious, ornate, comfortable, efficient, convenient"
2024,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Madame Guimard's furniture
","spacious, ornate, comfortable, expensive, elegant"
2025,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Marital stool with male and female caryatids
","flexible, spacious, rounded, ornate, robust"
2026,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Mesa de Cavalete
","spacious, accessible, comfortable, efficient, modern"
2027,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Mesa de Centro
","spacious, accessible, efficient, comfortable, convenient"
2028,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Mesa de Jogo
","spacious, efficient, accessible, comfortable, modern"
2029,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Meuble mural décoré d'ombellifères
","spacious, ornate, modern, elegant, elaborate"
2030,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Miniature chair from Skyros
","spacious, comfortable, accessible, convenient, ornate"
2031,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Mirror with Ornamented Frame
","ornate, spacious, elaborate, elegant, rounded"
2032,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Mobilio sala tavola matematica
","spacious, ornate, efficient, modern, comfortable"
2033,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Oak chest with biblical subjects
","ornate, spacious, elaborate, decorative, comfortable"
2034,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Oratório de pousar
","spacious, modern, accessible, efficient, ornate"
2035,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Oratório de pousar com grupo escultórico religioso
","spacious, accessible, modern, efficient, convenient"
2036,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Andirons
","spacious, ornate, efficient, convenient, modern"
2037,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Armchairs
","spacious, comfortable, ornate, convenient, efficient"
2038,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Bookcases
","spacious, ornate, comfortable, convenient, efficient"
2039,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Candle Stands
","spacious, ornate, comfortable, convenient, efficient"
2040,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Corner Cabinets
","spacious, efficient, comfortable, convenient, ornate"
2041,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Doors
","spacious, efficient, comfortable, convenient, ornate"
2042,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Louis XVI Style Candle Brackets
","spacious, ornate, comfortable, efficient, convenient"
2043,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Panels from a Choir Stall
","spacious, ornate, comfortable, convenient, modern"
2044,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pair of Stools
","spacious, efficient, comfortable, convenient, accessible"
2045,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Panel from a Choir Stall
","spacious, ornate, comfortable, convenient, modern"
2046,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Pansy Border Table Lamp
","spacious, efficient, convenient, comfortable, accessible"
2047,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Peony Floor Lamp with a Bamboo Base
","spacious, comfortable, ornate, accessible, efficient"
2048,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Provençal bread trough
","spacious, ornate, convenient, efficient, comfortable"
2049,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Scenes of Fables
","spacious, ornate, convenient, accessible, comfortable"
2050,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Set of chests of the Paulista Museum
","spacious, ornate, elaborate, comfortable, elegant"
2051,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Side Table with Everted Ends
","spacious, ornate, comfortable, convenient, efficient"
2052,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Sideboard and Cellarette
","spacious, ornate, comfortable, modern, accessible"
2053,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Small desk with folding top
","spacious, comfortable, ornate, convenient, narrow"
2054,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Table of Don Rodrigo Calderón
","spacious, ornate, convenient, accessible, comfortable"
2055,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Throne with tapestry seat
","spacious, comfortable, ornate, modern, elegant"
2056,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Transitional Side Chair
","spacious, efficient, convenient, accessible, comfortable"
2057,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Upper Paneling from a Sacristy Armoire
","spacious, ornate, comfortable, elaborate, modern"
2058,"Which is wider, and thus has more [MASK], entrance desk S.M.A.K. Gent or Wheelchair accessible seats
","spacious, comfortable, accessible, convenient, efficient"
2059,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Arca Mala de Viagem
","spacious, flexible, detailed, flexibility, accessible"
2060,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Arredo camera da letto
","flexible, compact, screens, sensors, lenses"
2061,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Augsburg Art Cabinet
","flexible, detailed, efficient, robust, flexibility"
2062,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Baú de viagem
","flexible, spacious, flexibility, detailed, efficient"
2063,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Bahut-étagère la berce des près
","shops, spacious, restaurants, elaborate, accessible"
2064,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or bonsai display table
","screens, flexible, spacious, colorful, flexibility"
2065,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Box with Military Scenes from Antiquity
","flexible, detailed, robust, spacious, efficient"
2066,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Cabide de Pé
","flexible, flexibility, efficient, spacious, compact"
2067,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Cabinet on stand
","flexible, efficient, spacious, flexibility, screens"
2068,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Cadeira furada feminina
","flexible, robust, slender, dense, colorful"
2069,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Cadeira furada masculina
","flexible, spacious, slender, dense, flexibility"
2070,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Candle Bracket Pair
","flexible, efficient, flexibility, robust, detailed"
2071,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Caps for furniture, Yale University Art Gallery, inv. 1938.5999.3914
","decorative, elaborate, detail, detailed, ornate"
2072,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Cassone from the Colonna family
","flexible, robust, elaborate, slender, common"
2073,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Cassone with Mannerist Design Elements
","flexible, flexibility, robust, efficient, compact"
2074,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Chair or Bed Leg with the God Bes
","flexible, flexibility, robust, detailed, efficient"
2075,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Chest of Drawers
","flexible, detailed, efficient, robust, compact"
2076,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Classic Chinese furniture
","decorative, flexible, ornate, detailed, spacious"
2077,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Commode à vantaux
","flexible, efficient, flexibility, compact, robust"
2078,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Confidant from the Batlló House
","flexible, efficient, flexibility, robust, detailed"
2079,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Console Table Depicting Chronos, or Father Time
","flexible, flexibility, efficient, detailed, robust"
2080,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Console Table Top
","flexible, efficient, robust, flexibility, detailed"
2081,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Daffodil Table Lamp
","flexible, efficient, flexibility, robust, compact"
2082,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Desk and Bookcase
","flexible, flexibility, compact, detailed, robust"
2083,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Door and Frame
","flexible, detailed, efficient, robust, flexibility"
2084,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Door to Gothic Marriage Chest
","flexible, robust, detailed, efficient, elaborate"
2085,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Doorway from the Isaac Gillet House, Painesville, Ohio
","spacious, concrete, accessible, decorative, efficient"
2086,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Eames Storage Unit
","flexible, efficient, flexibility, robust, compact"
2087,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or entrance desk S.M.A.K. Gent
","spacious, seating, seats, flexible, classrooms"
2088,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Furniture, AO 28428, Department of Near Eastern Antiquities of the Louvre
","elaborate, decorative, ornate, decorations, sculptures"
2089,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Gothic Marriage Chest
","flexible, robust, detailed, elaborate, efficient"
2090,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Gothic Marriage Chest
","flexible, robust, detailed, elaborate, efficient"
2091,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or High chest of drawers
","spacious, drawers, ornate, comfortable, flexible"
2092,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Leito de casal
","spacious, seats, rugged, concrete, flexibility"
2093,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Liège-Aachen Baroque furniture
","decorative, ornate, elaborate, detailed, spacious"
2094,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Louis XVI Style Candle Bracket
","flexible, flexibility, efficient, robust, detailed"
2095,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Madame Guimard's furniture
","ornate, decorative, elaborate, spacious, detailed"
2096,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Marital stool with male and female caryatids
","flexible, robust, rounded, slender, posterior"
2097,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Mesa de Cavalete
","spacious, flexible, efficient, detailed, flexibility"
2098,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Mesa de Centro
","flexible, efficient, robust, flexibility, detailed"
2099,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Mesa de Jogo
","flexible, efficient, robust, detailed, compact"
2100,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Meuble mural décoré d'ombellifères
","elaborate, decorative, ornate, spacious, detailed"
2101,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Miniature chair from Skyros
","flexible, seats, spacious, seating, comfortable"
2102,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Mirror with Ornamented Frame
","decorative, detailed, flexible, ornate, elaborate"
2103,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Mobilio sala tavola matematica
","flexible, robust, rounded, elaborate, slender"
2104,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Oak chest with biblical subjects
","elaborate, ornate, detailed, decorative, colorful"
2105,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Oratório de pousar
","spacious, shops, restaurants, seats, elaborate"
2106,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Oratório de pousar com grupo escultórico religioso
","shops, spacious, restaurants, facilities, clubs"
2107,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Andirons
","flexible, elaborate, detailed, robust, dense"
2108,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Armchairs
","flexible, seating, comfortable, seats, spacious"
2109,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Bookcases
","flexible, rounded, robust, elaborate, decorative"
2110,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Candle Stands
","flexible, efficient, robust, flexibility, elaborate"
2111,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Corner Cabinets
","flexible, detailed, efficient, spacious, elaborate"
2112,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Doors
","flexible, efficient, detailed, flexibility, spacious"
2113,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Louis XVI Style Candle Brackets
","flexible, robust, efficient, flexibility, detailed"
2114,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Panels from a Choir Stall
","elaborate, detailed, decorative, spacious, flexible"
2115,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pair of Stools
","flexible, efficient, robust, flexibility, detailed"
2116,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Panel from a Choir Stall
","flexible, decorative, detailed, spacious, elaborate"
2117,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Pansy Border Table Lamp
","flexible, efficient, robust, flexibility, compact"
2118,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Peony Floor Lamp with a Bamboo Base
","flexible, compact, detailed, efficient, spacious"
2119,"Which is wider, and thus has more [MASK], Fire Screen and Textile Panels or Provençal bread trough
","flexible, flexibility, efficient, convenient, elaborate"
